2013-08-22 00:00:00,2013-08-22 00:00:00,266.316746979
2013-08-23 00:00:00,2013-08-23 00:00:00,269.302250431
2013-08-24 00:00:00,2013-08-24 00:00:00,273.883327266
2013-08-25 00:00:00,2013-08-25 00:00:00,273.885639209
2013-08-26 00:00:00,2013-08-26 00:00:00,273.887941748
2013-08-27 00:00:00,2013-08-27 00:00:00,279.851935157
2013-08-28 00:00:00,2013-08-28 00:00:00,281.034374389
2013-08-29 00:00:00,2013-08-29 00:00:00,281.036692398
2013-08-30 00:00:00,2013-08-30 00:00:00,230.233800847
2013-08-31 00:00:00,2013-08-31 00:00:00,238.032649397
2013-09-01 00:00:00,2013-09-01 00:00:00,238.034680775
2013-09-02 00:00:00,2013-09-02 00:00:00,238.03670389
2013-09-03 00:00:00,2013-09-03 00:00:00,244.796115232
2013-09-04 00:00:00,2013-09-04 00:00:00,250.654607064
2013-09-05 00:00:00,2013-09-05 00:00:00,243.771563622
2013-09-06 00:00:00,2013-09-06 00:00:00,240.796652279
2013-09-07 00:00:00,2013-09-07 00:00:00,238.218624844
2013-09-08 00:00:00,2013-09-08 00:00:00,238.220600082
2013-09-09 00:00:00,2013-09-09 00:00:00,238.222567284
2013-09-10 00:00:00,2013-09-10 00:00:00,193.127922952
2013-09-11 00:00:00,2013-09-11 00:00:00,154.045665482
2013-09-12 00:00:00,2013-09-12 00:00:00,120.174175096
2013-09-13 00:00:00,2013-09-13 00:00:00,90.8187102985
2013-09-14 00:00:00,2013-09-14 00:00:00,124.187157635
2013-09-15 00:00:00,2013-09-15 00:00:00,124.188430028
2013-09-16 00:00:00,2013-09-16 00:00:00,124.189697245
2013-09-17 00:00:00,2013-09-17 00:00:00,153.109828268
2013-09-18 00:00:00,2013-09-18 00:00:00,175.184001173
2013-09-19 00:00:00,2013-09-19 00:00:00,138.494132678
2013-09-20 00:00:00,2013-09-20 00:00:00,168.498486185
2013-09-21 00:00:00,2013-09-21 00:00:00,194.502740832
2013-09-22 00:00:00,2013-09-22 00:00:00,194.504365213
2013-09-23 00:00:00,2013-09-23 00:00:00,194.505982984
2013-09-24 00:00:00,2013-09-24 00:00:00,217.043697508
2013-09-25 00:00:00,2013-09-25 00:00:00,236.576820904
2013-09-26 00:00:00,2013-09-26 00:00:00,253.505948978
2013-09-27 00:00:00,2013-09-27 00:00:00,268.17826682
2013-09-28 00:00:00,2013-09-28 00:00:00,277.904099569
2013-09-29 00:00:00,2013-09-29 00:00:00,277.906125234
2013-09-30 00:00:00,2013-09-30 00:00:00,277.908142654
2013-10-01 00:00:00,2013-10-01 00:00:00,286.337624488
2013-10-02 00:00:00,2013-10-02 00:00:00,293.643518427
2013-10-03 00:00:00,2013-10-03 00:00:00,293.645594278
2013-10-04 00:00:00,2013-10-04 00:00:00,299.977730149
2013-10-05 00:00:00,2013-10-05 00:00:00,305.465910281
2013-10-06 00:00:00,2013-10-06 00:00:00,305.468022442
2013-10-07 00:00:00,2013-10-07 00:00:00,305.470126006
2013-10-08 00:00:00,2013-10-08 00:00:00,308.233086117
2013-10-09 00:00:00,2013-10-09 00:00:00,310.627948875
2013-10-10 00:00:00,2013-10-10 00:00:00,312.703791031
2013-10-11 00:00:00,2013-10-11 00:00:00,314.503146011
2013-10-12 00:00:00,2013-10-12 00:00:00,316.062876329
2013-10-13 00:00:00,2013-10-13 00:00:00,316.064982618
2013-10-14 00:00:00,2013-10-14 00:00:00,316.067080333
2013-10-15 00:00:00,2013-10-15 00:00:00,317.419130156
2013-10-16 00:00:00,2013-10-16 00:00:00,318.591189326
2013-10-17 00:00:00,2013-10-17 00:00:00,318.593274083
2013-10-18 00:00:00,2013-10-18 00:00:00,319.609335946
2013-10-19 00:00:00,2013-10-19 00:00:00,323.481094297
2013-10-20 00:00:00,2013-10-20 00:00:00,323.483177727
2013-10-21 00:00:00,2013-10-21 00:00:00,323.485252677
2013-10-22 00:00:00,2013-10-22 00:00:00,326.841095929
2013-10-23 00:00:00,2013-10-23 00:00:00,329.749790963
2013-10-24 00:00:00,2013-10-24 00:00:00,333.267943278
2013-10-25 00:00:00,2013-10-25 00:00:00,341.302277559
2013-10-26 00:00:00,2013-10-26 00:00:00,349.262707688
2013-10-27 00:00:00,2013-10-27 00:00:00,349.264855673
