"","sampleObjTimeseries.sampleObjTimeseries.fcst","sampleObjTimeseries.sampleObjTimeseries.lower","sampleObjTimeseries.sampleObjTimeseries.upper","sampleObjTimeseries.sampleObjTimeseries.CI","V5"
"75",11.2496182086395,3.69045134459498,18.808785072684,7.55916686404453,8.9595888493
"76",11.2086203862252,3.61360494222803,18.8036358302225,7.59501544399721,8.9659466997
"77",11.175264152165,3.54527455426373,18.8052537500662,7.62998959790124,8.6785612138
"78",11.1514942200115,3.48734739406086,18.8156410459622,7.66414682595068,8.6744752742
"79",11.1222380199174,3.42468963841443,18.8197864014203,7.69754838150295,8.6583970895
"80",11.0877052086874,3.35744312195292,18.8179672954219,7.73026208673448,8.5777902981
"81",11.0611709036784,3.29895520193536,18.8233866054215,7.76221570174305,8.4517414907
"82",11.032526052317,3.23914455530567,18.8259075493283,7.79338149701129,8.394583366
"83",10.9950976159496,3.17139866851918,18.81879656338,7.82369894743039,8.2793796579
"84",10.9642855652053,3.11118606845767,18.817385061953,7.85309949674768,8.2149775217
"85",10.9391735247289,3.0575457503923,18.8208012990654,7.88162777433655,8.1058694077
"86",10.907984551533,2.99875315360193,18.817215949464,7.90923139793103,7.9953407883
"87",10.8749722638899,2.93900216186879,18.8109423659111,7.93597010202113,7.8221842387
"88",10.8496507211663,2.88782340346607,18.8114780388664,7.96182731770019,7.617804118
"89",10.8205453639087,2.83376834206403,18.8073223857533,7.98677702184463,7.5188832271
"90",10.7812791055306,2.77041528788954,18.7921429231716,8.01086381764105,7.4430321301
"91",10.7485599213094,2.71446031914805,18.7826595234708,8.0340996021614,7.3829135604
"92",10.7226802391818,2.66621486876207,18.7791456096015,8.05646537041973,7.2896703848
"93",10.6910254426595,2.61305860015979,18.7689922851592,8.07796684249973,7.1811217409
"94",10.655274413063,2.55656469117423,18.7539841349519,8.09870972188881,7.1486018051
"95",10.6254205003969,2.50671623502521,18.7441247657685,8.11870426537166,7.1304548977
"96",10.5926552292344,2.45473199566329,18.7305784628055,8.13792323357111,7.0840238743
"97",10.5513228918794,2.39492196930278,18.7077238144561,8.15640092257664,7.0541540244
"98",10.5159450314347,2.34177125582362,18.6901188070458,8.17417377561111,6.9564149693
"99",10.4874532576286,2.29619207887327,18.678714436384,8.19126117875536,6.9168929734
"100",10.4524480567544,2.24479225425264,18.6601038592562,8.20765580250178,6.9084183547
"101",10.4144647247742,2.19102749764162,18.6379019519068,8.22343722713258,6.8309882151
"102",10.3834414460725,2.14482045738782,18.6220624347573,8.23862098868472,6.7246342309
"103",10.3489516668245,2.09574518297558,18.6021581506734,8.25320648384893,6.6826830001
"104",10.306271078195,2.03904232527038,18.5734998311197,8.26722875292464,6.6363252668
"105",10.2707849853817,1.9900573618222,18.5515126089412,8.28072762355948,6.5525485645
"106",10.2428709768641,1.94916642015143,18.5365755335768,8.29370455671268,6.5215420893
"107",10.2091100498791,1.90297408926737,18.5152460104908,8.30613596061173,6.516003144
"108",10.1725255916326,1.8544342623493,18.4906169209158,8.31809132928325,6.5607582804
"109",10.1433491380986,1.81374637249743,18.4729519036997,8.32960276560113,6.587323843
"110",10.1116314847439,1.7709916522693,18.4522713172185,8.34063983247461,6.5271092354
"111",10.0715015915548,1.72029223871029,18.4227109443993,8.35120935284452,6.5470502262
"112",10.0384803247993,1.67712940578396,18.3998312438146,8.36135091901535,6.4731578151
"113",10.0123601405954,1.64128253766413,18.3834377435267,8.37107760293131,6.445625662
"114",9.98045183195135,1.60009296839642,18.3608106955063,8.38035886355493,6.366208907
"115",9.94777336428649,1.55852192710464,18.3370248014683,8.38925143718185,6.3551588305
"116",9.92307609275803,1.52528700835703,18.320865177159,8.397789084401,6.3646376531
"117",9.89524466137547,1.48929970478091,18.30118961797,8.40594495659456,6.3699586933
"118",9.85978395603296,1.44605155697676,18.2735163550892,8.4137323990562,6.3343345713
"119",9.83174174485368,1.41054041444385,18.2529430752635,8.42120133040983,6.2986899618
"120",9.81072692008546,1.38236964061659,18.2390841995543,8.42835727946887,6.2418949366
"121",9.78363726047069,1.3484609574712,18.2188135634702,8.43517630299949,6.2400665208
"122",9.75513228734678,1.31341888870678,18.1968456859868,8.44171339864,6.171924318
"123",9.73472586067579,1.28671970421439,18.1827320171372,8.4480061564614,6.1522109521
"124",9.71180786022797,1.25777807530494,18.165837645151,8.45402978492302,6.1669828252
"125",9.68160823099097,1.22181726661835,18.1413991953636,8.45979096437261,6.1581628929
"126",9.65823413319782,1.19290107462195,18.1235671917737,8.46533305857587,6.1602664264
"127",9.64078062255562,1.1701144819949,18.1114467631163,8.47066614056072,6.1727494214
"128",9.61674584622027,1.14098454458196,18.0925071478586,8.47576130163831,6.1607464683
"129",9.59205004084737,1.11139349378932,18.0727065879054,8.48065654705805,6.0679555811
"130",9.57563186567713,1.09024823408304,18.0610154972712,8.48538363159409,6.0760376941
"131",9.55626964792666,1.06635535209814,18.0461839437552,8.48991429582852,6.0979981003
"132",9.52949957333374,1.03525340069067,18.0237457459768,8.49424617264308,6.1564872425
"133",9.50978837220155,1.01137239736593,18.0082043470372,8.49841597483562,6.1276222768
"134",9.49602412749964,0.993596417085191,17.9984518379141,8.50242771041445,6.1231985659
"135",9.47562223541821,0.969370715805844,17.9818737550306,8.50625151961236,6.122127646
"136",9.45429459158175,0.944375603976072,17.9642135791874,8.50991898760568,6.1165712326
"137",9.44086751931484,0.927406772426471,17.9543282662032,8.51346074688837,6.0818220524
"138",9.4246245896072,0.907777028690894,17.9414721505235,8.51684756091631,6.1033568898
"139",9.40134559099905,0.881271522760724,17.9214196592374,8.52007406823833,6.0719569236
"140",9.38485104286636,0.861674269838979,17.9080278158937,8.52317677302738,6.0406404449
"141",9.37369653995518,0.847535114865741,17.8998579650446,8.52616142508944,6.0236661633
"142",9.35552990128981,0.826529069822,17.8845307327576,8.52900083146781,6.0012662304
"143",9.33666821206386,0.804945750865205,17.8683906732625,8.53172246119865,5.9420418442
"144",9.3255738393292,0.791220861861719,17.8599268167967,8.53435297746748,5.8844362649
"145",9.31122073711604,0.774354290440398,17.8480871837917,8.53686644667564,5.8136966148
"146",9.28987550512626,0.750616662943445,17.8291343473091,8.53925884218281,5.7870703995
"147",9.27505518333738,0.733492683820399,17.8166176828544,8.54156249951698,5.7058102192
"148",9.26536499616039,0.721584773609788,17.809145218711,8.5437802225506,5.7058799678
"149",9.24885501962001,0.702965782310422,17.7947442569296,8.54588923730959,5.6910070832
"150",9.23151582073797,0.683601101494235,17.7794305399817,8.54791471924374,5.6471691017
"151",9.22172079326002,0.671840086222126,17.7716015002979,8.54988070703789,5.6447687771
"152",9.20890905280137,0.657146553117355,17.7606715524854,8.55176249968402,5.6605369805
"153",9.18925335201381,0.635698706037291,17.7428079979903,8.55355464597652,5.6638997266
"154",9.17593493496248,0.620651003739091,17.7312188661859,8.55528393122339,5.6814686519
"155",9.167547838565,0.610596243074072,17.7244994340559,8.55695159549093,5.7047879832
"156",9.15245329086078,0.593915725408785,17.7109908563128,8.558537565452,5.7362101915
"157",9.13679813522699,0.576735982466111,17.6968602879879,8.56006215276088,5.8376266104
"158",9.12857785639196,0.567032833688716,17.6901228790952,8.56154502270325,5.9211811576
"159",9.11733264515246,0.554368331152206,17.6802969591527,8.56296431400025,6.0115915711
"160",9.09947981258098,0.535164360190702,17.6637952649712,8.56431545239027,6.0589753212
"161",9.08788496819817,0.522263002280148,17.6535069341162,8.56562196591802,6.0703341673
"162",9.08124871270911,0.514365043243579,17.6481323821746,8.56688366946553,6.0951340561
"163",9.06810473821641,0.500021847533342,17.6361876288995,8.56808289068306,6.1026717375
"164",9.05429352157694,0.485055764720522,17.6235312784334,8.56923775685642,6.1317599503
"165",9.04775245749403,0.477387212665468,17.6181177023226,8.57036524482856,6.1768586236
"166",9.0384090436774,0.466963318630247,17.6098547687246,8.57144572504715,6.1841865647
"167",9.02269149465979,0.450215928611213,17.5951670607084,8.57247556604857,6.1883690968
"168",9.01295711121727,0.439481910746171,17.5864323116884,8.5734752004711,6.1653087728
"169",9.00801029650612,0.433567043920345,17.5824535490919,8.57444325258578,6.206217098
"170",8.99676987746334,0.421405088166445,17.5721346667602,8.57536478929689,6.2350071992
"171",8.98496696013305,0.408711247584501,17.5612226726816,8.57625571254855,6.2831880575
"172",8.98024368221732,0.403114056581103,17.5573733078535,8.57712962563622,6.3147629832
"173",8.97272456749686,0.394755571434432,17.5506935635593,8.57796899606243,6.3432188279
"174",8.95891862208359,0.380147587380479,17.5376896567867,8.57877103470311,6.3587452064
"175",8.95091591342119,0.371362813961278,17.5304690128811,8.57955309945991,6.3775791789
"176",8.94772247029486,0.367409796596778,17.5280351439929,8.58031267369808,6.4450130661
"177",8.93849823126424,0.357461255035124,17.5195352074934,8.58103697622911,6.4416039166
"178",8.92858131563043,0.346841606551797,17.5103210247091,8.58173970907863,6.4560567277
"179",8.92550758485823,0.343075816858946,17.5079393528575,8.58243176799928,6.4819158307
"180",8.91985687486812,0.336759475266586,17.5029542744696,8.58309739960153,6.5389566829
"181",8.9080645266556,0.324330025300132,17.4917990280111,8.58373450135547,6.5559846807
"182",8.90178999929444,0.31743190002048,17.4861480985684,8.58435809927396,6.5176109657
"183",8.90019552858685,0.31523024041867,17.485160816755,8.58496528816818,6.5325961703
"184",8.89269865626189,0.307153392261968,17.4782439202618,8.58554526399992,6.5349166809
"185",8.88450447099054,0.298394438649227,17.4706145033319,8.58611003234131,6.5575944568
"186",8.88299973893619,0.296331386264345,17.469668091608,8.58666835267184,6.5994390054
"187",8.87896795725064,0.29176160203885,17.4661743124624,8.58720635521179,6.5948984201
"188",8.86886563102804,0.28114312502751,17.4565881370286,8.58772250600053,6.5789119641
"189",8.86401093735916,0.27578126186501,17.4522406128533,8.58822967549415,6.5450570355
"190",8.86375461641238,0.275029950950277,17.4524792818745,8.5887246654621,6.5340494308
"191",8.8577748702493,0.268576703261447,17.4469730372372,8.58919816698785,6.5299539511
"192",8.85096890344438,0.261308039648688,17.4406297672401,8.58966086379569,6.5067008317
"193",8.85062960670111,0.260509674335669,17.4407495390665,8.59011993236544,6.5200931018
"194",8.84790800132366,0.2573451460422,17.4384708566051,8.59056285528146,6.4947473549
"195",8.83922325378444,0.248234779532297,17.4302117280366,8.59098847425215,6.4646699298
"196",8.83552550152736,0.244117545357245,17.4269334576975,8.59140795617011,6.4411954206
"197",8.83626739824775,0.24444958594918,17.4280852105463,8.59181781229857,6.4382582534
"198",8.83138407525508,0.239174025263161,17.423594125247,8.59221004999192,6.4276015974
"199",8.82560512284645,0.233011028607571,17.4181992170853,8.59259409423888,6.425497142
"200",8.82608399595778,0.233108308679746,17.4190596832358,8.59297568727803,6.4043197453
"201",8.82427207231467,0.230928318693493,17.4176158259359,8.59334375362118,6.4098976254
"202",8.81661498215686,0.22291744055223,17.4103125237615,8.59369754160463,6.4020700055
"203",8.81372747867261,0.219680679013452,17.4077742783318,8.59404679965915,6.4062384492
"204",8.81518644279285,0.220798333930704,17.409574551655,8.59438810886215,6.4320391346
"205",8.8111606613275,0.21644613958485,17.4058751830702,8.59471452174265,6.4586763409
"206",8.80614376832232,0.211109355181044,17.4011781814636,8.59503441314128,6.4597099717
"207",8.80720192438623,0.211849344161116,17.4025545046113,8.59535258022511,6.4470819754
"208",8.80611835232198,0.210459138739797,17.4017775659042,8.59565921358219,6.4262488232
"209",8.79934544378539,0.20339159873931,17.3952992888315,8.59595384504608,6.4083489801
"210",8.79714741923396,0.200902388163204,17.3933924503047,8.59624503107076,6.3908548303
"211",8.79919117523486,0.20266165078978,17.3957206996799,8.59652952444508,6.3728741863
"212",8.79589340666027,0.199092057416985,17.3926947559035,8.59680134924328,6.3484909615
"213",8.79158114398899,0.19451317940757,17.3886491085704,8.59706796458142,6.3318921666
"214",8.79317214149519,0.195838744927912,17.3905055380625,8.59733339656728,6.2957880259
"215",8.79270239830741,0.195113404745541,17.3902913918693,8.59758899356187,6.3095877177
"216",8.78667862754339,0.188844193959213,17.3845130611276,8.59783443358418,6.300813059
"217",8.78505986692121,0.18698264896555,17.3831370848769,8.59807721795566,6.3136570321
"218",8.78757904340171,0.189264724023008,17.3858933627804,8.5983143193787,6.3175397982
"219",8.78489349712256,0.186353028293119,17.383433965952,8.59854046882944,6.3193493066
"220",8.78113599814139,0.182373776069548,17.3798982202132,8.59876222207185,6.2805789228
"221",8.78309393401345,0.184110942895133,17.3820769251318,8.59898299111831,6.2878350665
"222",8.78311120514299,0.183916079658596,17.3823063306274,8.5991951254844,6.2902570576
"223",8.77773601822022,0.178337611392516,17.3771344250479,8.5993984068277,6.3091116721
"224",8.77659655675356,0.176997095182715,17.3761960183244,8.59959946157084,6.3429737056
"225",8.7794714515396,0.179675920010242,17.379266983069,8.59979553152935,6.3186661004
"226",8.77727611178089,0.177294105992187,17.3772581175696,8.59998200578871,6.3037606204
"227",8.77400986283597,0.173845193394165,17.3741745322778,8.6001646694418,6.2975449186
"228",8.77629824063284,0.175951758282574,17.3766447229831,8.60034648235026,6.2994278183
"229",8.77672828783541,0.176207518400449,17.3772490572704,8.60052076943496,6.2775993473
"230",8.77191747960871,0.171230105290087,17.3726048539273,8.60068737431862,6.1970647335
"231",8.77118652730397,0.170334375364252,17.3720386792437,8.60085215193971,6.2016465786
"232",8.77436253601252,0.173349820619853,17.3753752514052,8.60101271539267,6.1840937014
"233",8.77261452759369,0.171449506847672,17.3737795483397,8.60116502074602,6.1544685095
"234",8.76977577047019,0.16846161478022,17.3710899261602,8.60131415568997,6.106287523
"235",8.77231787555894,0.170855109423075,17.3737806416948,8.60146276613587,6.0373010385
"236",8.77309104452843,0.171486021101641,17.3746960679552,8.60160502342679,6.0128403872
"237",8.76877881446701,0.167038039470679,17.3705195894633,8.60174077499633,5.9698838911
"238",8.7683939685245,0.166518761263472,17.3702691757855,8.60187520726102,5.933581912
"239",8.77178476282642,0.16977851596549,17.3737910096874,8.60200624686093,5.8855805142
"240",8.7703761583373,0.168245860484571,17.37250645619,8.60213029785273,5.846238155
"241",8.76787750164954,0.16562572025914,17.3701292830399,8.6022517813904,5.8040730677
"242",8.77058970954687,0.168216659319123,17.3729627597746,8.60237305022775,5.8101966587
"243",8.77159664727829,0.169107640630019,17.3740856539266,8.60248900664827,5.7722900956
"244",8.76766047697405,0.165061019321602,17.3702599346265,8.60259945765244,5.7893180829
"245",8.76750034919346,0.164791353340425,17.3702093450465,8.60270899585303,5.7382978941
"246",8.77099002764311,0.168174171334428,17.3738058839518,8.60281585630868,5.7241005991
"247",8.76981284461139,0.166896034159087,17.3727296550637,8.6029168104523,5.7208871859
"248",8.7675448146677,0.164529117330011,17.3705605120054,8.60301569733769,5.7210113187
"249",8.77031941400838,0.16720475771335,17.3734340703034,8.60311465629503,5.6970986984
"250",8.77145862999218,0.168249409859589,17.3746678501248,8.60320922013259,5.6572431144
"251",8.76779961231068,0.164500470768111,17.3710987538532,8.60329914154257,5.6279696735
"252",8.76776890904971,0.164380410256463,17.371157407843,8.60338849879325,5.5904255689
"253",8.7712611900695,0.167785378450338,17.3747370016887,8.60347581161916,5.5765910486
"254",8.77021785216053,0.166659674108104,17.373776030213,8.60355817805243,5.5418940603
"255",8.76809929648222,0.164460367942832,17.3717382250216,8.60363892853939,5.5305748522
"256",8.77086785021711,0.167147819105111,17.3745878813291,8.603720031112,5.513164872
"257",8.77206288041851,0.168265299224538,17.3758604616125,8.60379758119397,5.4955083211
"258",8.76860177808486,0.164730502862128,17.3724730533076,8.60387127522273,5.4975738783
"259",8.76863262182321,0.164687877239963,17.3725773664065,8.60394474458325,5.478675139
"260",8.7720679238446,0.168051155594009,17.3760846920952,8.60401676825059,5.4917851204
"261",8.77109859550023,0.1670138878366,17.3751833031639,8.60408470766363,5.5283804377
"262",8.76906447030042,0.164913035648004,17.3732159049528,8.60415143465241,5.5303399691
"263",8.77176600929452,0.167547238182987,17.375984780406,8.60421877111153,5.5771279732
"264",8.77296341896658,0.168680134557443,17.3772467033757,8.60428328440914,5.5983257249
"265",8.76964603330062,0.165301426736018,17.3739906398652,8.6043446065646,5.6768029299
"266",8.76968870902175,0.165282732073679,17.3740946859698,8.60440597694807,5.6985625392
"267",8.77301839549768,0.168552004458048,17.3774847865373,8.60446639103963,5.7078018197
"268",8.77206993110842,0.167546496017662,17.3765933661992,8.60452343509076,5.7341097252
"269",8.77007762424865,0.165498039543717,17.3746572089536,8.60457958470493,5.7490147533
"270",8.77267860899775,0.168042074085939,17.3773151439096,8.60463653491181,5.7571461195
"271",8.7738356924366,0.169144430537797,17.3785269543354,8.6046912618988,5.7597488592
"272",8.77061349643418,0.165870156302821,17.3753568365655,8.60474334013136,5.7550786409
"273",8.77062770381855,0.165832036290764,17.3754233713463,8.60479566752778,5.7599057623
"274",8.77382177845845,0.168974345637379,17.3786692112795,8.60484743282107,5.7579696094
"275",8.77286459400578,0.167968177038182,17.3777610109734,8.6048964169676,5.7753685332
"276",8.77087926021357,0.16593450734114,17.375824013086,8.60494475287243,5.804843205
"277",8.77334854030175,0.168354509622763,17.3783425709807,8.60499403067899,5.7919752221
"278",8.77443832488032,0.169396743713147,17.3794799060475,8.60504158116717,5.7803956199
"279",8.77128462842244,0.166197697804078,17.3763715590408,8.60508693061836,5.7874539817
"280",8.77125235152683,0.166119669138736,17.3763850339149,8.6051326823881,5.791983927
"281",8.77429821979259,0.169120026633941,17.3794764129512,8.60517819315865,5.8274231071
"282",8.77331630856905,0.168094894319607,17.3785377228185,8.60522141424944,5.8621476452
"283",8.77132764200934,0.166063463579802,17.3765918204389,8.60526417842954,5.8746818053
"284",8.77366364339244,0.168355663469168,17.3789716233157,8.60530797992327,5.9047242313
"285",8.77467966450245,0.169329209050641,17.3800301199543,8.60535045545181,5.9074276671
"286",8.7715802093171,0.16618912064871,17.3769712979855,8.60539108866839,5.9038732089
"287",8.7714919158303,0.166059691987474,17.3769241396731,8.60543222384282,5.8998567811
"288",8.7743864587401,0.168913099029874,17.3798598184503,8.60547335971022,5.9344092103
"289",8.7733733752861,0.167860779137619,17.3788859714346,8.60551259614848,5.9617001034
"290",8.77137068077949,0.165819171004005,17.376922190555,8.60555150977549,6.0148067563
"291",8.77356457721035,0.167973066112717,17.379156088308,8.60559151109763,6.0385468079
"292",8.77449539865753,0.168864900035246,17.3801258972798,8.60563049862228,6.0920397121
"293",8.77143310571614,0.165765184340131,17.3771010270921,8.60566792137601,6.1286566394
"294",8.77127571884146,0.165569820505514,17.3769816171774,8.60570589833594,6.1541690875
"295",8.77400893512021,0.168264887396655,17.3797529828438,8.60574404772355,6.1997798758
"296",8.77294915188693,0.167168550484886,17.378729753289,8.60578060140204,6.2495870035
"297",8.77091815318185,0.165101236717272,17.3767350696464,8.60581691646458,6.2986677107
"298",8.77296176719095,0.167107441306447,17.3788160930754,8.6058543258845,6.3833453493
"299",8.77379558314946,0.167904628638304,17.3796865376606,8.60589095451115,6.4391044309
"300",8.77075438376082,0.164828157022757,17.3766806104989,8.60592622673806,6.4730905068
"301",8.77051815658282,0.164556091871175,17.3764802212945,8.60596206471165,6.4931912597
"302",8.77308649408432,0.167088307957222,17.3790846802114,8.6059981861271,6.553337187
"303",8.77197446937633,0.165941529209551,17.3780074095431,8.60603294016678,6.6282700065
"304",8.7699084296981,0.163840933620845,17.3759759257754,8.60606749607726,6.7070647749
"305",8.77179953816832,0.165696422516708,17.3779026538199,8.60610311565162,6.7757524345
"306",8.77253400546912,0.16639588670102,17.3786721242372,8.6061381187681,6.816763221
"307",8.76950763214234,0.163335719742427,17.3756795445423,8.60617191239991,6.8387705491
"308",8.76919048439097,0.162984239036787,17.3753967297452,8.60620624535418,6.8852934503
"309",8.77159534124852,0.165354424003677,17.3778362584934,8.60624091724484,6.9155680491
"310",8.77042848887796,0.164154104386308,17.3767028733696,8.60627438449166,6.9366295641
"311",8.76832606528226,0.162018407901835,17.3746337226627,8.60630765738043,6.971275034
"312",8.77006802965046,0.163726098753044,17.3764099605479,8.60634193089742,7.0475939183
"313",8.77070280963589,0.164327114889176,17.3770785043826,8.60637569474672,7.0754406552
"314",8.76768622846594,0.16127787977152,17.3740945771603,8.60640834869442,7.1050961868
"315",8.76728747660539,0.160845986173266,17.3737289670375,8.60644149043213,7.1393257862
"316",8.76953252862401,0.163057542065193,17.3760075151828,8.60647498655881,7.1762156814
"317",8.76831160686137,0.161804214019885,17.3748189997029,8.60650739284149,7.2227202572
"318",8.76617212680439,0.15963254006097,17.3727117135478,8.60653958674342,7.269119461
"319",8.76776784409055,0.161195143665989,17.3743405445151,8.60657270042456,7.3321257551
"320",8.76830505478915,0.161699683216479,17.3749104263618,8.60660537157267,7.3259029271
"321",8.7652975599198,0.158660558690398,17.3719345611492,8.6066370012294,7.3434492035
"322",8.76482042840975,0.158151374548931,17.3714894822706,8.60666905386082,7.317522643
"323",8.76691167640693,0.160210226285793,17.3736131265281,8.60670145012114,7.3509640684
"324",8.76563963245578,0.158906793758192,17.3723724711534,8.60673283869759,7.3802521926
"325",8.76346746848088,0.156703483588437,17.3702314533733,8.60676398489244,7.3903852336
"326",8.76492612356132,0.158130163743852,17.3717220833788,8.60679595981747,7.4395459903
"327",8.7653731778962,0.158545647108349,17.3722007086841,8.60682753078785,7.4230231916
