"Date","WS","RT","ARR"
"2010-09-25",11.7091090472,21.8362731979,1189.24998963
"2010-09-26",11.9471537668,21.8362731979,1053.06332434
"2010-09-27",12.2330757482,22.2581034382,970.504214432
"2010-09-28",12.4563199694,22.7570229798,1028.63031917
"2010-09-29",12.6867471481,23.1894199158,1078.46627662
"2010-09-30",12.9186411792,23.4308305937,1140.79077307
"2010-10-01",12.8858288912,23.7733865145,1182.41200333
"2010-10-02",12.9165730732,23.7733865145,1070.03706955
"2010-10-03",12.9196014254,23.7733865145,963.745460276
"2010-10-04",13.0964780981,24.0702683126,992.866065573
"2010-10-05",13.2118769779,24.3275658709,981.203923496
"2010-10-06",13.3170536148,24.5505570881,934.216733697
"2010-10-07",13.4255641132,24.7438161431,873.434502537
"2010-10-08",13.6323629722,24.911307324,772.989902199
"2010-10-09",13.7958910465,24.911307324,748.204581906
"2010-10-10",13.8026293831,24.911307324,662.917304318
"2010-10-11",13.9361350079,25.0564663474,614.821663743
"2010-10-12",13.9810312925,25.1822708345,604.22544191
"2010-10-13",14.0008153555,25.1579680565,580.102049656
"2010-10-14",13.9775955303,25.1579680565,559.128443035
"2010-10-15",14.0795704473,25.136905649,562.343317297
"2010-10-16",14.0399166099,25.136905649,588.077541657
"2010-10-17",14.0467995234,25.136905649,531.613869436
"2010-10-18",14.0987540314,25.2519848958,538.005353511
"2010-10-19",14.1720663594,25.351720243,687.071306377
"2010-10-20",14.2178896102,25.3048242106,779.46179886
"2010-10-21",14.2803464341,25.2641809825,870.110892345
"2010-10-22",14.3389946874,25.2289568515,980.962773366
"2010-10-23",14.3261509513,25.2289568515,1035.46107025
"2010-10-24",14.1508123059,25.2289568515,919.97292755
"2010-10-25",14.2923071731,25.1984292713,858.07653721
"2010-10-26",14.3707356611,25.1719720351,868.512998916
"2010-10-27",14.3440894248,25.1490424305,884.777932393
"2010-10-28",14.3781136126,25.1291701064,871.080874741
"2010-10-29",14.3748889404,25.1119474255,919.036758109
"2010-10-30",14.2796729792,25.1119474255,1015.07852369
"2010-10-31",14.3284943597,25.1119474255,892.808053868
"2010-11-01",14.3060654821,25.2303544355,855.460313353
"2010-11-02",14.2911913917,25.3329738441,949.212271572
"2010-11-03",14.2351027149,25.4219106649,957.583968696
"2010-11-04",14.1966445751,25.4989892429,1027.37277287
"2010-11-05",14.2291536935,25.4989892429,1058.33640315
"2010-11-06",14.193892797,25.4989892429,941.044882733
"2010-11-07",14.1997070907,25.4989892429,830.412231702
"2010-11-08",14.2789313305,25.5657906772,778.543934142
"2010-11-09",14.3519515975,25.6236852535,821.418076256
"2010-11-10",14.4530948933,25.8071938864,860.495666089
"2010-11-11",14.5203266853,25.9662347016,951.756243944
"2010-11-12",14.578072601,26.1040700747,1055.38207808
"2010-11-13",14.6900956694,26.1040700747,1181.47780101
"2010-11-14",14.7414606912,26.1040700747,1060.16076087
"2010-11-15",14.8925173944,26.3568607314,1016.48599276
"2010-11-16",14.9750121512,26.8426126339,1160.10119372
"2010-11-17",15.1097216421,26.8426126339,1187.11436789
"2010-11-18",15.1787879963,27.263597616,1121.82578551
"2010-11-19",15.3268940412,27.4951179339,1064.36901411
"2010-11-20",15.4016088226,27.4951179339,1105.37314556
"2010-11-21",15.4237874753,27.4951179339,982.550059484
"2010-11-22",15.6242397436,27.695768876,961.843384886
"2010-11-23",15.6885867251,28.0029996926,1213.09760023
"2010-11-24",15.8162989713,28.2692664002,1323.0579202
"2010-11-25",15.9262564941,28.5000308802,1312.90353084
"2010-11-26",15.8959655048,28.8333600962,1235.74972673
"2010-11-27",15.9592534375,28.8333600962,1266.0830965
"2010-11-28",15.9867065145,28.8333600962,1124.91201697
"2010-11-29",16.1191798339,29.25557875,1031.28374804
"2010-11-30",16.0270352211,29.7548349167,1107.54591497
"2010-12-01",15.9193279609,30.3208569278,1240.4331263
"2010-12-02",16.0774810582,30.6780760041,1559.20870946
"2010-12-03",15.9821132134,30.9876658702,1656.50088153
"2010-12-04",15.8374147849,30.9876658702,1771.500764
"2010-12-05",15.5510120055,30.9876658702,1555.8273288
"2010-12-06",15.4222104048,30.8559770875,1410.19035162
"2010-12-07",15.455804573,30.7418468092,1429.70497141
"2010-12-08",15.3641417411,30.6429339013,1447.46430855
"2010-12-09",15.3020656994,30.5572093811,1475.17573408
"2010-12-10",15.2769310136,30.6162481303,1473.9456362
"2010-12-11",15.1974427759,30.6162481303,1492.93955138
"2010-12-12",15.2068948502,30.6162481303,1337.38761119
"2010-12-13",15.291103742,30.6674150463,1224.8359297
"2010-12-14",15.4217848592,30.7117597068,1273.69780574
"2010-12-15",15.4707320631,30.7501917459,1296.19143164
"2010-12-16",15.6231193032,30.6501661797,1305.29924076
"2010-12-17",15.9042145072,30.6501661797,1259.06600865
"2010-12-18",16.3256525729,30.6501661797,1209.31054083
"2010-12-19",16.9844544521,30.6501661797,1069.14913539
"2010-12-20",17.9450457103,34.6968106891,1038.16791734
"2010-12-21",18.8280025786,38.6039025972,1065.95219503
"2010-12-22",19.9467133459,41.9900489176,1052.73190236
"2010-12-23",21.0599293442,44.3913757286,1093.69298204
"2010-12-24",21.8695313576,44.7391922981,1049.70058444
"2010-12-25",22.4767938432,44.7391922981,1062.66183984
"2010-12-26",22.955843553,44.7391922981,942.126927865
"2010-12-27",23.5773674429,45.040633325,859.068670817
"2010-12-28",23.9853952182,45.1685488817,873.807514708
"2010-12-29",24.3107203002,45.8127423641,837.493179413
"2010-12-30",24.7973353713,46.6377100489,805.016755492
"2010-12-31",25.375079544,47.3526820424,861.507854759
"2011-01-01",25.6434244937,47.3526820424,817.406807458
"2011-01-02",25.7468938205,47.3526820424,729.304566464
"2011-01-03",26.0475795827,47.9723244367,721.910624269
"2011-01-04",26.3963467494,49.4426811785,724.535874366
"2011-01-05",26.7081227384,49.4426811785,717.433757784
"2011-01-06",26.9526606216,50.5836570214,722.134590079
"2011-01-07",27.4825622823,51.5725027519,781.169978069
"2011-01-08",28.0881351746,51.5725027519,797.127314326
"2011-01-09",28.0878368095,51.5725027519,708.317005749
"2011-01-10",28.3537795558,52.4295023849,666.537404983
"2011-01-11",28.587892899,52.9055687336,664.099084318
"2011-01-12",28.7032849569,53.3181595691,584.319206409
"2011-01-13",29.0635005574,54.0757382932,540.496645555
"2011-01-14",29.4118671498,54.8656398541,554.237092814
"2011-01-15",29.4502354804,54.8656398541,653.932147106
"2011-01-16",29.2542781571,54.8656398541,592.169194158
"2011-01-17",29.190230612,54.4835545403,598.385301604
"2011-01-18",29.0996443082,53.4857472682,688.94726139
"2011-01-19",28.9952734331,52.4876476325,687.394293205
"2011-01-20",28.8265964525,51.3559612815,720.001720777
"2011-01-21",28.5126502588,50.1084997773,757.128158007
"2011-01-22",28.2802691132,50.1084997773,792.525736939
"2011-01-23",27.9588998981,50.1084997773,712.564972014
"2011-01-24",27.8307688006,48.8940331403,679.320309079
"2011-01-25",27.2917329605,47.8414953883,727.217601202
"2011-01-26",26.4103352324,47.8414953883,663.708587708
"2011-01-27",25.6368787701,46.5292960032,676.894109347
"2011-01-28",24.8683537576,44.7253898694,857.176228101
"2011-01-29",24.0972991825,44.7253898694,948.356731021
"2011-01-30",23.1625481804,44.7253898694,861.135833551
"2011-01-31",22.4540179468,42.7620045535,822.671055744
"2011-02-01",21.5497996809,40.7937372797,849.345581645
"2011-02-02",20.9371466515,38.6879056424,861.386170759
"2011-02-03",20.1875621857,36.5961848901,850.650681325
"2011-02-04",19.6895168573,34.7833602381,869.242590481
"2011-02-05",18.953630659,34.7833602381,897.01291175
"2011-02-06",18.2380960661,34.7833602381,821.83785685
"2011-02-07",17.8158119122,33.0789122063,786.606142604
"2011-02-08",17.2939375754,31.6017239121,875.126656923
"2011-02-09",16.6996570098,30.3214940572,917.459102667
"2011-02-10",16.1333694085,29.0786281829,962.565888978
"2011-02-11",15.6620090429,27.8681444252,995.673103781
"2011-02-12",15.0988840277,27.8681444252,1029.85002328
"2011-02-13",14.6546287836,27.8681444252,943.378020173
"2011-02-14",14.2949992668,26.6857251685,886.68228415
"2011-02-15",13.9979129448,25.5276284794,905.660646263
"2011-02-16",13.7320282558,25.5276284794,857.721893428
"2011-02-17",13.4626597825,24.3906113488,1015.5309743
"2011-02-18",13.249448002,23.4051965023,983.494844397
"2011-02-19",12.9383857992,23.4051965023,991.420865144
"2011-02-20",12.8463232482,23.4051965023,896.038083125
"2011-02-21",12.5523036779,22.551170302,872.078338708
"2011-02-22",12.3642557801,21.8110142617,949.187893547
"2011-02-23",12.1402809353,21.1695456935,1129.80817441
"2011-02-24",11.9758879217,20.6136062677,1058.15775115
"2011-02-25",11.8221204094,20.1317920987,1063.158051
"2011-02-26",11.6712543548,20.1317920987,1067.8516442
"2011-02-27",11.5297537741,20.1317920987,988.04609164
"2011-02-28",11.3838310487,19.7142198188,1134.15461275
"2011-03-01",11.2119720941,19.4856571763,1139.70999772
"2011-03-02",11.0901535926,19.4856571763,1146.08199802
"2011-03-03",10.9138615087,19.1542362195,1139.71773162
"2011-03-04",10.7658846525,18.8670047236,1175.30203407
"2011-03-05",10.6180444767,18.8670047236,1299.45776286
"2011-03-06",10.3604163242,18.8670047236,1173.73139448
"2011-03-07",10.2410552588,18.4847374271,1072.25387522
"2011-03-08",10.141013323,18.1534391035,1034.77335852
"2011-03-09",9.9734954972,17.7329805563,1031.56357738
"2011-03-10",9.7899818119,17.5019164822,1050.01243373
"2011-03-11",9.5750583111,17.3016609512,1244.26010924
"2011-03-12",9.3587172029,17.3016609512,1262.29476134
"2011-03-13",9.1836061912,17.3016609512,1141.81545983
"2011-03-14",8.9811500571,16.9947728244,1100.70406518
"2011-03-15",8.7423004199,16.7288031145,1325.17952316
"2011-03-16",8.5627097466,16.3649626992,1248.04892007
"2011-03-17",8.4230151137,16.0496343393,1197.46506406
"2011-03-18",8.2833712685,15.7763497607,1355.44572219
"2011-03-19",8.1271439882,15.7763497607,1286.13029256
"2011-03-20",7.9568581231,15.7763497607,1133.52625355
"2011-03-21",7.8655847324,15.539503126,1029.16275308
"2011-03-22",7.7375512125,15.3342360425,974.227719336
"2011-03-23",7.6077824794,15.1563379035,1124.03069009
"2011-03-24",7.5084114822,15.0021595164,1068.08526475
"2011-03-25",7.4425036264,14.8685382475,1183.87389611
"2011-03-26",7.359177217,14.8685382475,1124.05070996
"2011-03-27",7.3083980325,14.8685382475,1013.5426153
"2011-03-28",7.383437025,14.6193998145,939.407599929
"2011-03-29",7.2580602365,14.2701465059,1083.54525327
"2011-03-30",7.1175781309,13.9674603051,1258.35788617
"2011-03-31",7.0589608758,13.5717989311,1438.93016801
"2011-04-01",6.9676464342,13.3622257403,1401.65547894
"2011-04-02",6.8562380208,13.3622257403,1559.90408175
"2011-04-03",6.7335015228,13.3622257403,1389.91020418
"2011-04-04",6.6492846531,13.1805956416,1265.69151029
"2011-04-05",6.6096806863,13.0231828894,1260.78597559
"2011-04-06",6.572528817,12.8867585041,1321.32117884
"2011-04-07",6.5005944192,12.7685240369,1257.09168833
"2011-04-08",6.3932855336,12.6660541653,1228.23279655
"2011-04-09",6.3438315895,12.6660541653,1168.02842368
"2011-04-10",6.3133409129,12.6660541653,1048.00463386
"2011-04-11",6.2538795848,12.5772469433,1150.36401601
"2011-04-12",6.2120924656,12.5772469433,1105.68881387
"2011-04-13",6.1692102956,12.3669473508,1061.14363869
"2011-04-14",6.1409053331,12.3669473508,1047.16448687
"2011-04-15",6.0743253628,12.1846877041,1240.26922195
"2011-04-16",6.0342967959,12.1846877041,1276.69999236
"2011-04-17",6.0225016675,12.1846877041,1158.40666004
"2011-04-18",6.0001958896,12.0267293435,1126.4124387
"2011-04-19",5.9395771784,12.0231654311,1191.37078021
"2011-04-20",5.8956335546,12.1534100402,1233.38800951
"2011-04-21",5.8582990807,12.1329553682,1204.06294158
"2011-04-22",5.8155173229,12.1329553682,1186.58121604
"2011-04-23",5.7727964947,12.1329553682,1369.8370539
"2011-04-24",5.7260801944,12.1329553682,1247.65211338
"2011-04-25",5.7295361685,12.1152279858,1170.54516493
"2011-04-26",5.7292646793,12.0998642543,1312.5058096
"2011-04-27",5.7314481922,12.0865490204,1320.83836832
"2011-04-28",5.7108106554,12.075009151,1275.49325255
"2011-04-29",5.6968692347,12.0650079309,1273.39415221
"2011-04-30",5.696175559,12.0650079309,1383.24826525
"2011-05-01",5.6637225215,12.0650079309,1298.53516321
"2011-05-02",5.6855872964,12.0563402068,1228.04380812
"2011-05-03",5.7001756569,12.0488281792,1247.4646337
"2011-05-04",5.7211457,12.0423177553,1226.49601588
"2011-05-05",5.7182739858,12.0366753879,1186.90321376
"2011-05-06",5.7353930099,12.0317853362,1215.56278526
"2011-05-07",5.7359183863,12.0317853362,1221.92108056
"2011-05-08",5.7242916613,12.0317853362,1108.00493648
"2011-05-09",5.7485448366,12.0275472914,1017.55094495
"2011-05-10",5.7511684881,11.8905409859,1142.33748562
"2011-05-11",5.9438698325,11.7718021878,1204.26582087
"2011-05-12",5.9086871882,11.6688952294,1257.75704476
"2011-05-13",5.9077862064,11.5797091988,1305.02277212
"2011-05-14",5.8717110085,11.5797091988,1367.41973584
"2011-05-15",5.8142179167,11.5797091988,1246.38377106
"2011-05-16",5.7985705605,11.502414639,1148.71926825
"2011-05-17",5.7713643271,11.502414639,1271.28336582
"2011-05-18",5.7453000638,11.3020926871,1305.00558371
"2011-05-19",5.7183711664,11.1284803288,1346.47817255
"2011-05-20",5.7018040305,10.978016285,1386.40108288
"2011-05-21",5.6912628395,10.978016285,1454.70760516
"2011-05-22",5.6429833498,10.978016285,1325.29192447
"2011-05-23",5.6143502757,10.8476141136,1206.53033454
"2011-05-24",5.618461597,10.7345988985,1281.03962327
"2011-05-25",5.6326349714,10.6366523787,1430.75434017
"2011-05-26",5.6248065177,10.5517653949,1384.90709481
"2011-05-27",5.5939712042,10.4781966756,1494.71948217
"2011-05-28",5.5814155665,10.4781966756,1541.88355121
"2011-05-29",5.5317947255,10.4781966756,1373.92574439
"2011-05-30",5.5267850584,10.4144371188,1277.18897847
"2011-05-31",5.5487086668,10.4925121696,1465.68378134
"2011-06-01",5.5394791352,10.5601772137,1554.68594383
"2011-06-02",5.5152210984,10.6188202519,1566.25448465
"2011-06-03",5.5002504422,10.5363108849,1653.9938867
"2011-06-04",5.4841182844,10.5363108849,1872.5147018
"2011-06-05",5.4571617724,10.5363108849,1675.17274156
"2011-06-06",5.4701235361,10.5981361003,1517.75637602
"2011-06-07",5.4508478054,10.5183846202,1670.02885922
"2011-06-08",5.4392347647,10.4492666709,1614.67834466
"2011-06-09",5.4000590183,10.3893644481,1687.4278987
"2011-06-10",5.3660119335,10.3374491884,1667.45751221
"2011-06-11",5.3809263917,10.3374491884,1682.92317725
"2011-06-12",5.4025604486,10.3374491884,1514.42008695
"2011-06-13",5.4128023888,10.2924559632,1406.73740869
"2011-06-14",5.4000365801,10.2534618348,1513.6857542
"2011-06-15",5.3823650361,10.2196669235,1588.8743203
"2011-06-16",5.4034782694,10.3237113337,1601.9310776
"2011-06-17",5.4303972162,10.2805498225,1594.91360058
"2011-06-18",5.4338164762,10.2805498225,1681.03845384
"2011-06-19",5.4148631683,10.2805498225,1557.96665999
"2011-06-20",5.4537209187,10.3764765129,1510.49777199
"2011-06-21",5.4898914629,10.4596129778,1727.0314024
"2011-06-22",5.4912688974,10.5316645808,1750.08054874
"2011-06-23",5.4985245477,10.5941093033,1696.74314224
"2011-06-24",5.5189565688,10.6482280629,1718.23072328
"2011-06-25",5.5841675884,10.6482280629,1695.52662684
"2011-06-26",5.6650440087,10.6482280629,1515.2430766
"2011-06-27",5.7049989252,10.8284643212,1388.14399972
"2011-06-28",5.7599472167,11.1180024117,1419.75146642
"2011-06-29",5.8009820322,11.3689354235,1479.67793756
"2011-06-30",5.8686459664,11.7197440337,1468.58754589
"2011-07-01",5.9391376153,12.0237781625,1482.0358731
"2011-07-02",6.0146692666,12.0237781625,1536.03775669
"2011-07-03",6.0875281792,12.0237781625,1381.01272246
"2011-07-04",6.1662891279,12.4206077408,1293.22435947
"2011-07-05",6.2246786477,12.7645267087,1431.86111154
"2011-07-06",6.2745486551,12.9292564809,1428.62629667
"2011-07-07",6.3379174764,13.0720222834,1436.15612378
"2011-07-08",6.4052784796,13.1957526457,1428.83530728
"2011-07-09",6.4587672749,13.1957526457,1387.10393297
"2011-07-10",6.5655579009,13.1957526457,1242.27407524
"2011-07-11",6.6588168474,13.3029856262,1138.34419854
"2011-07-12",6.7093943542,13.3959208761,1153.8183054
"2011-07-13",6.7704162834,13.4764647593,1185.12253135
"2011-07-14",6.8138379032,13.6796027914,1245.29952717
"2011-07-15",6.8655730963,13.7223224192,1283.23959021
"2011-07-16",6.9157744612,13.7223224192,1332.09431152
"2011-07-17",7.0482166543,13.7223224192,1212.60306998
"2011-07-18",7.1092044337,13.89267943,1112.54532732
"2011-07-19",7.15610416,13.9069888393,1221.71261701
"2011-07-20",7.2212510563,14.0527236607,1221.99093474
"2011-07-21",7.3046675822,14.1790271726,1224.82547678
"2011-07-22",7.4170125581,14.2884902163,1208.26874654
"2011-07-23",7.5067719948,14.2884902163,1221.09291367
"2011-07-24",7.5880912844,14.2884902163,1094.17385851
"2011-07-25",7.6832791132,14.5166915208,992.337344043
"2011-07-26",7.7765949845,14.7144659847,1045.01236484
"2011-07-27",7.8318202284,14.88587052,1035.11738286
"2011-07-28",7.9381701239,15.0344211174,1037.78173181
"2011-07-29",8.0324653894,15.1631649684,1060.67083424
"2011-07-30",8.1311525438,15.1631649684,1136.86138967
"2011-07-31",8.2154433158,15.1631649684,1032.04653772
"2011-08-01",8.2579873816,15.4080763059,991.486999353
"2011-08-02",8.2818112863,15.6203327985,1101.23539944
"2011-08-03",8.3304848141,15.8042884253,1124.05734618
"2011-08-04",8.4275429793,15.9637166353,1134.52303336
"2011-08-05",8.5298836539,16.1018877506,1180.03996224
"2011-08-06",8.5416769445,16.1018877506,1297.37463394
"2011-08-07",8.6060311297,16.1018877506,1158.56468275
"2011-08-08",8.6575929921,16.2216360505,1061.96272505
"2011-08-09",8.6738398524,16.3254179104,1079.90769504
"2011-08-10",8.744379724,16.4153621891,1060.44000237
"2011-08-11",8.7801216867,16.4933138972,1052.30800206
"2011-08-12",8.911311811,16.5608720442,1063.06693511
"2011-08-13",9.033239467,16.5608720442,1106.13801043
"2011-08-14",9.1430519825,16.5608720442,983.526275708
"2011-08-15",9.1975339404,16.5608720442,884.056105614
"2011-08-16",9.2253529444,16.7527557717,832.528624865
"2011-08-17",9.3437873666,17.0523883354,960.764808217
"2011-08-18",9.47383794,17.3120698907,1018.94816712
"2011-08-19",9.6143956591,17.5371272386,1012.2364115
"2011-08-20",9.760842251,17.5371272386,1055.87155664
"2011-08-21",9.9360632842,17.5371272386,970.795349086
"2011-08-22",10.2163457554,17.5371272386,930.943969208
"2011-08-23",10.4045715501,17.7321769401,1100.96477331
"2011-08-24",10.4168805286,18.1678866815,1177.15613687
"2011-08-25",10.509493989,18.5455017906,1202.95531862
"2011-08-26",10.6491170127,18.8727682185,1209.00794281
"2011-08-27",10.7215839507,18.8727682185,1210.89355043
"2011-08-28",10.7178727572,18.8727682185,1073.86107704
"2011-08-29",10.8020823155,19.1563991227,998.206266769
"2011-08-30",10.8298046735,19.402212573,1020.7854312
"2011-08-31",10.9657037329,19.402212573,1006.73404037
"2011-09-01",11.0549945172,19.6152508966,1014.20950166
"2011-09-02",11.1135349308,19.7998841104,1012.98823477
"2011-09-03",11.1039655675,19.7998841104,1050.29647013
"2011-09-04",11.150305512,19.7998841104,936.383607449
"2011-09-05",11.1953441421,20.0932328957,881.759126456
"2011-09-06",11.1688241825,20.3474685096,983.324576261
"2011-09-07",11.2380407872,20.701139375,1062.40129943
"2011-09-08",11.2614131267,21.007654125,1148.9744595
"2011-09-09",11.3158080431,21.2733002416,1212.61119824
"2011-09-10",11.3352558596,21.2733002416,1294.76303847
"2011-09-11",11.2506358864,21.2733002416,1161.62796668
"2011-09-12",11.2155987206,21.7701935428,1088.02157112
"2011-09-13",11.2082490499,22.2008344037,1149.69336164
"2011-09-14",11.1873343618,22.3073898166,1175.36091342
"2011-09-15",11.2001342246,22.2664045077,1213.37279163
"2011-09-16",11.2147829947,22.36421724,1158.18975274
"2011-09-17",11.2399914159,22.36421724,1137.06445238
"2011-09-18",11.1892046817,22.36421724,1010.98919206
"2011-09-19",11.1990885019,22.4489882747,968.003966454
"2011-09-20",11.3083528921,22.3891231714,1069.65677093
"2011-09-21",11.3749314809,22.4705734152,1109.71586814
"2011-09-22",11.4171183945,22.5411636265,1154.63375238
"2011-09-23",11.4253756245,22.735675143,1364.5745854
"2011-09-24",11.4458212677,22.735675143,1375.71130735
"2011-09-25",11.3644525061,22.735675143,1211.06313303
"2011-09-26",11.4949015736,22.9042517906,1108.2147153
"2011-09-27",11.5530099353,22.9170182185,1111.47941992
"2011-09-28",11.6138611358,22.928082456,1060.84216393
"2011-09-29",11.6868870584,22.9376714619,1032.81654208
"2011-09-30",11.6676354506,22.9459819336,1011.3276698
"2011-10-01",11.6871359091,22.9459819336,1254.33731383
"2011-10-02",11.8029251953,22.9459819336,1103.70567198
"2011-10-03",11.8575437162,22.9531843425,1031.56891572
"2011-10-04",11.827109316,22.9594264302,1189.11706029
"2011-10-05",11.7962220132,22.9648362395,1132.52811892
"2011-10-06",11.8208469569,22.9648362395,1102.69770306
"2011-10-07",11.752357961,22.9695247409,1246.42467599
"2011-10-08",11.7160806032,22.9695247409,1233.26138586
"2011-10-09",11.6628254117,22.9695247409,1101.23053441
"2011-10-10",11.6210836107,22.9735881088,1056.62646315
"2011-10-11",11.624656301,19.9104430276,1251.77626807
"2011-10-12",11.5860525549,20.3223839572,1231.44609899
"2011-10-13",11.6088011031,20.6793994296,1203.38661913
"2011-10-14",11.5740403211,20.988812839,1196.70840324
"2011-10-15",11.5504539926,20.988812839,1353.08861614
"2011-10-16",11.384516917,20.988812839,1197.45280066
"2011-10-17",11.3272992768,21.2569711271,1133.78576057
"2011-10-18",11.3116593733,21.3560416435,1142.94765916
"2011-10-19",11.3206347047,21.575236091,1113.14130461
"2011-10-20",11.273115734,21.6318712789,1115.30913066
"2011-10-21",11.2680165421,21.6809551084,1142.57191324
"2011-10-22",11.1952439661,21.6809551084,1212.45032481
"2011-10-23",11.1632114373,21.6809551084,1077.20361483
"2011-10-24",11.1808573197,21.7234944273,990.883132854
"2011-10-25",11.1456660873,21.8936951703,1028.27871514
"2011-10-26",11.0649994979,21.8936951703,1020.38821979
"2011-10-27",11.021094803,22.0412024809,908.289790483
"2011-10-28",11.0865043848,22.1690421501,870.239151752
"2011-10-29",11.1580223187,22.1690421501,932.573931518
"2011-10-30",11.0800082317,22.1690421501,847.370740649
"2011-10-31",11.1205849119,22.2798365301,864.307975229
"2011-11-01",11.2019390225,22.1091916594,905.406911865
"2011-11-02",11.2489027083,22.0946327715,951.379323617
"2011-11-03",11.240125937,22.0820150686,1019.42874713
"2011-11-04",11.2853591454,22.0710797262,1110.11158085
"2011-11-05",11.2686104046,22.0710797262,1288.2367034
"2011-11-06",11.2377401285,22.0710797262,1140.36514295
"2011-11-07",11.222874778,22.0710797262,1066.07645722
"2011-11-08",11.2324470298,21.928269096,1107.37959626
"2011-11-09",11.2566022407,21.8044998832,1195.96898343
"2011-11-10",11.2094313436,21.8044998832,1265.04778564
"2011-11-11",11.21006272,21.5638998988,1301.71474755
"2011-11-12",11.1694887008,21.5638998988,1391.91278121
"2011-11-13",11.0894457629,21.5638998988,1255.33774372
"2011-11-14",11.0595937353,21.4887132456,1175.71937789
"2011-11-15",11.007721978,21.5568848129,1324.7501275
"2011-11-16",10.8936822799,21.4826335045,1415.62344384
"2011-11-17",10.7003764944,21.5516157039,1499.98698466
"2011-11-18",10.5749612158,21.4780669434,1514.2553867
"2011-11-19",10.4018870219,21.4780669434,1561.16800181
"2011-11-20",10.0610798635,21.4780669434,1371.26560157
"2011-11-21",9.8726934574,21.2809913509,1275.19018803
"2011-11-22",9.7792061246,21.1101925041,1280.20482962
"2011-11-23",9.725655409,20.9621668369,1329.56418567
"2011-11-24",9.4837013545,20.700544592,1389.78896092
"2011-11-25",9.3967463021,20.3404719797,1392.99709946
"2011-11-26",9.2111554371,20.3404719797,1393.06415287
"2011-11-27",8.9653717492,20.3404719797,1226.25559915
"2011-11-28",8.9595888493,20.0284090491,1132.0148526
"2011-11-29",8.9659466997,19.6246211759,1286.26620558
"2011-11-30",8.6785612138,19.2746716858,1324.71071151
"2011-12-01",8.6744752742,18.9713821277,1420.38928331
"2011-12-02",8.6583970895,18.7085311773,1534.6307122
"2011-12-03",8.5777902981,18.7085311773,1643.58661724
"2011-12-04",8.4517414907,18.7085311773,1451.48173494
"2011-12-05",8.394583366,18.2140603537,1331.14417028
"2011-12-06",8.2793796579,18.2140603537,1444.21161424
"2011-12-07",8.2149775217,17.6521856398,1556.33006568
"2011-12-08",8.1058694077,17.2985608879,1701.23272359
"2011-12-09",7.9953407883,16.9920861028,1791.98836044
"2011-12-10",7.8221842387,16.9920861028,1817.95657905
"2011-12-11",7.617804118,16.9920861028,1605.10236851
"2011-12-12",7.5188832271,16.7264746224,1466.74205271
"2011-12-13",7.4430321301,16.4962780061,1621.51644568
"2011-12-14",7.3829135604,16.1634409386,1649.92758626
"2011-12-15",7.2896703848,15.8749821468,1643.22390809
"2011-12-16",7.1811217409,15.4916511939,1606.76072034
"2011-12-17",7.1486018051,15.4916511939,1603.94595763
"2011-12-18",7.1304548977,15.4916511939,1405.94516328
"2011-12-19",7.0840238743,15.2927643681,1295.54580818
"2011-12-20",7.0541540244,15.1203957856,1368.89970042
"2011-12-21",6.9564149693,14.9710096809,1442.1930737
"2011-12-22",6.9168929734,14.8415417234,1483.0939972
"2011-12-23",6.9084183547,14.7293361603,1542.68679758
"2011-12-24",6.8309882151,14.7293361603,1554.69522457
"2011-12-25",6.7246342309,14.7293361603,1365.77586129
"2011-12-26",6.6826830001,14.6320913389,1248.75907979
"2011-12-27",6.6363252668,14.5478124937,1315.16986915
"2011-12-28",6.5525485645,14.6081041612,1350.37388659
"2011-12-29",6.5215420893,14.6603569397,1346.24403505
"2011-12-30",6.516003144,14.7056426811,1363.80749704
"2011-12-31",6.5607582804,14.7056426811,1428.23849744
"2012-01-01",6.587323843,14.7056426811,1268.52536444
"2012-01-02",6.5271092354,14.7448903236,1197.42731585
"2012-01-03",6.5470502262,14.7789049471,1077.27167374
"2012-01-04",6.4731578151,14.8083842875,1095.92878391
"2012-01-05",6.445625662,14.8339330492,1085.44494605
"2012-01-06",6.366208907,14.8560753093,1095.02561991
"2012-01-07",6.3551588305,14.8560753093,1126.24887059
"2012-01-08",6.3646376531,14.8560753093,1009.18502118
"2012-01-09",6.3699586933,14.7419319347,1089.12168502
"2012-01-10",6.3343345713,14.6430076768,1133.21879369
"2012-01-11",6.2986899618,14.5572733199,1094.69628786
"2012-01-12",6.2418949366,14.4829702105,1227.94211615
"2012-01-13",6.2400665208,14.4185741825,1374.39250066
"2012-01-14",6.171924318,14.4185741825,1359.57350057
"2012-01-15",6.1522109521,14.4185741825,1209.7037005
"2012-01-16",6.1669828252,14.2294309581,1126.3952071
"2012-01-17",6.1581628929,14.1988401637,1195.65717948
"2012-01-18",6.1602664264,14.1723281419,1178.38288889
"2012-01-19",6.1727494214,14.1493510563,1147.68517037
"2012-01-20",6.1607464683,14.1294375821,1339.59114765
"2012-01-21",6.0679555811,14.1294375821,1246.19232796
"2012-01-22",6.0760376941,14.1294375821,1117.8333509
"2012-01-23",6.0979981003,14.1121792378,1229.99290412
"2012-01-24",6.1564872425,14.0972220061,1206.28318357
"2012-01-25",6.1276222768,14.084259072,1241.97342576
"2012-01-26",6.1231985659,14.084259072,1153.27030232
