2013-12-06 00:00:00,2013-12-06 00:00:00,202.280196802
2013-12-07 00:00:00,2013-12-07 00:00:00,193.196889372
2013-12-08 00:00:00,2013-12-08 00:00:00,193.180697293
2013-12-09 00:00:00,2013-12-09 00:00:00,193.164745307
2013-12-10 00:00:00,2013-12-10 00:00:00,185.292796397
2013-12-11 00:00:00,2013-12-11 00:00:00,176.003941601
2013-12-12 00:00:00,2013-12-12 00:00:00,167.952725363
2013-12-13 00:00:00,2013-12-13 00:00:00,160.974080747
2013-12-14 00:00:00,2013-12-14 00:00:00,151.63824422
2013-12-15 00:00:00,2013-12-15 00:00:00,151.625769068
2013-12-16 00:00:00,2013-12-16 00:00:00,151.613492214
2013-12-17 00:00:00,2013-12-17 00:00:00,143.522923049
2013-12-18 00:00:00,2013-12-18 00:00:00,135.688863057
2013-12-19 00:00:00,2013-12-19 00:00:00,128.898667085
2013-12-20 00:00:00,2013-12-20 00:00:00,123.013119446
2013-12-21 00:00:00,2013-12-21 00:00:00,117.911566529
2013-12-22 00:00:00,2013-12-22 00:00:00,117.901883592
2013-12-23 00:00:00,2013-12-23 00:00:00,117.892351857
2013-12-24 00:00:00,2013-12-24 00:00:00,113.470922493
2013-12-25 00:00:00,2013-12-25 00:00:00,109.638264366
2013-12-26 00:00:00,2013-12-26 00:00:00,109.629518722
2013-12-27 00:00:00,2013-12-27 00:00:00,106.307395415
2013-12-28 00:00:00,2013-12-28 00:00:00,103.427467609
2013-12-29 00:00:00,2013-12-29 00:00:00,103.419395783
2013-12-30 00:00:00,2013-12-30 00:00:00,103.411459975
2014-07-24 00:00:00,2014-07-24 00:00:00,103.324328056
2014-07-25 00:00:00,2014-07-25 00:00:00,104.13401904
2014-07-26 00:00:00,2014-07-26 00:00:00,104.835691725
2014-07-27 00:00:00,2014-07-27 00:00:00,104.835471536
2014-07-28 00:00:00,2014-07-28 00:00:00,104.83521267
2014-07-29 00:00:00,2014-07-29 00:00:00,105.443186091
2014-07-30 00:00:00,2014-07-30 00:00:00,105.442850679
2014-07-31 00:00:00,2014-07-31 00:00:00,105.14848249
2014-08-01 00:00:00,2014-08-01 00:00:00,104.893278568
2014-08-02 00:00:00,2014-08-02 00:00:00,104.672012816
2014-08-03 00:00:00,2014-08-03 00:00:00,104.671535477
2014-08-04 00:00:00,2014-08-04 00:00:00,104.671023936
