"","ArrivalcData.fcst","ArrivalcData.lower","ArrivalcData.upper","ArrivalcData.CI","V5"
"1464",5269.77247424436,-1036.62963833077,11576.1745868195,6306.40211257513,5555.00134463
"1465",5269.71911178086,-1036.68322247973,11576.1214460414,6306.40233426059,6212.38783202
"1466",5269.66596703062,-1036.73658711097,11576.0685211722,6306.40255414158,5916.13612108
"1467",5269.61303913711,-1036.7897330957,11576.0158113699,6306.40277223281,5999.38463827
"1468",5269.56032714121,-1036.84266140762,11575.96331569,6306.40298854884,6671.05335317
"1469",5269.50783007456,-1036.89537302957,11575.9110331787,6306.40320310413,7091.47290608
"1470",5269.45554702932,-1036.94786888372,11575.8589629424,6306.40341591304,7242.24985193
"1471",5269.40347714385,-1037.0001498459,11575.8071041336,6306.40362698975,7387.90987168
"1472",5269.35161960482,-1037.05221674355,11575.7554559532,6306.40383634837,7806.96188879
"1473",5269.29997363403,-1037.10407036882,11575.7040176369,6306.40404400286,7460.76697028
"1474",5269.2485383984,-1037.15571156869,11575.6527883655,6306.40424996709,6632.82470758
"1475",5269.19731297223,-1037.2071412826,11575.6017672271,6306.40445425483,6735.0080799
"1476",5269.14629642051,-1037.25836045923,11575.5509533003,6306.40465687974,5956.47366925
"1477",5269.09548786104,-1037.30936999432,11575.5003457164,6306.40485785536,6404.27718001
"1478",5269.04488645351,-1037.36017074159,11575.4499436486,6306.4050571951,6459.84022268
"1479",5268.99449140366,-1037.41076350862,11575.3997463159,6306.40525491228,6788.31485965
"1480",5268.94430195046,-1037.46114906962,11575.3497529705,6306.40545102008,6565.89954503
"1481",5268.8943172836,-1037.51132824801,11575.2999628152,6306.40564553161,6047.43293903
"1482",5268.84453650923,-1037.56130195064,11575.2503749691,6306.40583845987,6738.34854716
"1483",5268.7949587242,-1037.61107109356,11575.200988542,6306.40602981775,6985.00874087
"1484",5268.74558307134,-1037.66063654671,11575.1518026894,6306.40621961805,7316.43424209
"1485",5268.69640873151,-1037.70999914192,11575.1028166049,6306.40640787343,7443.74967648
"1486",5268.64743492929,-1037.75915966717,11575.0540295257,6306.40659459646,7470.94305295
"1487",5268.5986609207,-1037.80811887891,11575.0054407203,6306.40677979961,6686.91064589
"1488",5268.55008591753,-1037.85687757771,11574.9570494128,6306.40696349524,6274.44255977
"1489",5268.50170905629,-1037.90543663934,11574.9088547519,6306.40714569563,6656.57021847
"1490",5268.45352946429,-1037.95379694868,11574.8608558773,6306.40732641297,6911.760856
"1491",5268.4055463088,-1038.00195935053,11574.8130519681,6306.40750565933,7623.59274187
"1492",5268.35775879162,-1038.04992465505,11574.7654422383,6306.40768344667,7372.58037629
"1493",5268.31016615597,-1038.0976936309,11574.7180259428,6306.40785978687,7885.99632612
"1494",5268.26276767473,-1038.14526701696,11574.6708023664,6306.4080346917,7883.78348263
"1495",5268.21556258119,-1038.19264559164,11574.623770754,6306.40820817283,7603.18568495
"1496",5268.16855004082,-1038.23983020105,11574.5769302827,6306.40838024187,8126.06759362
"1497",5268.12172921008,-1038.28682170023,11574.5302801204,6306.40855091031,8301.43191447
"1498",5268.0750992801,-1038.33362090946,11574.4838194697,6306.40872018956,8549.61432588
"1499",5268.02865947335,-1038.38022861759,11574.4375475643,6306.40888809093,9023.03908243
"1500",5267.98240905141,-1038.42664557422,11574.391463677,6306.40905462562,8867.00720477
"1501",5267.93634730388,-1038.47287250088,11574.3455671086,6306.40921980475,8605.29957747
"1502",5267.89047348492,-1038.51891015443,11574.2998571243,6306.40938363936,7777.0996338
"1503",5267.84478678773,-1038.56475935266,11574.2543329281,6306.40954614038,6942.6063493
"1504",5267.79928639661,-1038.61042092208,11574.2089937153,6306.40970731869,6676.83216939
"1505",5267.75397152597,-1038.65589565909,11574.163838711,6306.40986718506,6540.57454681
"1506",5267.70884141864,-1038.70118433151,11574.1188671688,6306.41002575015,6431.81794056
"1507",5267.66389535436,-1038.7462876702,11574.0740783789,6306.41018302456,6212.70888182
"1508",5267.61913263922,-1038.79120637957,11574.029471658,6306.41033901879,5970.14769758
"1509",5267.57455254771,-1038.83594119554,11573.985046291,6306.41049374325,5261.48800457
"1510",5267.53015429946,-1038.88049290883,11573.9408015077,6306.41064720829,5357.70293729
"1511",5267.48593710553,-1038.92486231863,11573.8967365297,6306.41079942416,5354.91587899
"1512",5267.441900203,-1038.96905019803,11573.852850604,6306.41095040103,4670.24709512
"1513",5267.39804285473,-1039.01305729427,11573.8091430037,6306.411100149,4803.84081577
"1514",5267.35436435831,-1039.05688431974,11573.7656130364,6306.41124867804,5039.86204034
"1515",5267.31086403615,-1039.10053196194,11573.7222600342,6306.41139599809,4849.92043496
"1516",5267.2675411825,-1039.14400093648,11573.6790833015,6306.41154211898,4440.41104363
"1517",5267.22439504232,-1039.18729200816,11573.6360820928,6306.41168705047,5008.28957115
"1518",5267.1814248523,-1039.23040594996,11573.5932556546,6306.41183080226,5459.22429499
"1519",5267.1386298716,-1039.27334351235,11573.5506032555,6306.41197338395,5680.76772233
"1520",5267.09600938274,-1039.31610542231,11573.5081241878,6306.41211480505,5153.73202602
"1521",5267.05356270092,-1039.3586923741,11573.4658177759,6306.41225507502,5623.40775588
"1522",5267.01128916465,-1039.40110503858,11573.4236833679,6306.41239420322,5190.00672176
"1523",5266.96918808738,-1039.44334411156,11573.3817202863,6306.41253219894,5064.77915886
"1524",5266.92725873835,-1039.48541033305,11573.3399278098,6306.4126690714,5668.91527101
"1525",5266.88550037886,-1039.52730445089,11573.2983052086,6306.41280482975,6135.89990155
"1526",5266.84391228952,-1039.56902719355,11573.2568517726,6306.41293948307,6287.19324801
"1527",5266.8024937722,-1039.61057926814,11573.2155668125,6306.41307304034,6219.31414827
"1528",5266.76124415937,-1039.65196135111,11573.1744496699,6306.41320551048,6685.03226184
"1529",5266.72016280542,-1039.69317409692,11573.1334997078,6306.41333690234,6275.38796026
"1530",5266.67924904253,-1039.73421818217,11573.0927162672,6306.4134672247,6500.36289889
"1531",5266.63850216318,-1039.77509432307,11573.0520986494,6306.41359648625,7023.2078457
"1532",5266.59792145228,-1039.81580324337,11573.0116461479,6306.41372469565,7876.04679961
"1533",5266.55750621135,-1039.8563456501,11572.9713580728,6306.41385186146,7999.06722633
"1534",5266.51725576119,-1039.89672223097,11572.9312337534,6306.41397799216,8671.72492949
"1535",5266.47716945127,-1039.93693364493,11572.8912725475,6306.4141030962,8979.38827222
"1536",5266.4372466516,-1039.9769805303,11572.8514738335,6306.41422718191,8984.62983592
"1537",5266.39748671259,-1040.01686354499,11572.8118369702,6306.41435025758,8760.61252447
"1538",5266.35788894904,-1040.0565833824,11572.7723612805,6306.41447233144,7975.09085454
"1539",5266.31845266854,-1040.09614074311,11572.7330460802,6306.41459341165,8145.29207393
"1540",5266.27917719294,-1040.13553631337,11572.6938906992,6306.4147135063,7773.49313074
"1541",5266.24006186158,-1040.17477076183,11572.654894485,6306.41483262341,7556.13404664
"1542",5266.20110604061,-1040.21384473033,11572.6160568115,6306.41495077093,7027.28950709
"1543",5266.16230911547,-1040.25275884129,11572.5773770722,6306.41506795676,6341.45090615
"1544",5266.12367045425,-1040.29151373447,11572.538854643,6306.41518418871,6265.52411866
"1545",5266.08518939321,-1040.33011008135,11572.5004888678,6306.41529947456,6552.08090284
"1546",5266.04686526175,-1040.36854856026,11572.4622790838,6306.41541382201,6499.47011579
"1547",5266.00869740148,-1040.40682983723,11572.4242246402,6306.4155272387,6193.51410035
"1548",5265.97068516985,-1040.44495456236,11572.3863249021,6306.41563973221,6579.40555364
"1549",5265.93282794941,-1040.48292336064,11572.3485792595,6306.41575131005,6257.63147982
"1550",5265.89512514075,-1040.52073683892,11572.3109871204,6306.41586197967,5608.38728251
"1551",5265.8575761292,-1040.55839561926,11572.2735478777,6306.41597174846,5210.32231151
"1552",5265.82018027163,-1040.59590035212,11572.2362608954,6306.41608062375,4635.02600331
"1553",5265.78293691841,-1040.63325169441,11572.1991255312,6306.41618861283,4645.48920287
"1554",5265.74584543035,-1040.67045029255,11572.1621411532,6306.4162957229,4335.30397582
"1555",5265.70890518264,-1040.70749677849,11572.1253071438,6306.41640196113,4466.15677904
"1556",5265.67211557388,-1040.74439176072,11572.0886229085,6306.4165073346,4981.72254184
"1557",5265.63547601957,-1040.78113583079,11572.0520878699,6306.41661185035,4834.69286959
"1558",5265.59898592181,-1040.81772959355,11572.0157014372,6306.41671551537,5589.26715365
"1559",5265.56264465731,-1040.85417367926,11571.9794629939,6306.41681833658,5561.97819983
"1560",5265.52645159662,-1040.89046872422,11571.9433719175,6306.41692032084,5033.03443985
"1561",5265.49040611918,-1040.92661535581,11571.9074275942,6306.41702147499,4899.17651454
"1562",5265.45450761753,-1040.96261418823,11571.8716294233,6306.41712180576,4922.93964593
"1563",5265.41875550597,-1040.9984658139,11571.8359768258,6306.41722131987,4596.61435981
"1564",5265.38314921467,-1041.03417080929,11571.8004692386,6306.41732002396,4080.8657785
"1565",5265.34768816206,-1041.06972976255,11571.7651060867,6306.41741792461,3548.55034137
"1566",5265.31237174393,-1041.10514328446,11571.7298867723,6306.41751502838,3316.10362918
"1567",5265.27719935026,-1041.14041199149,11571.694810692,6306.41761134175,3002.59647863
"1568",5265.2421703786,-1041.17553649255,11571.6598772498,6306.41770687115,2927.45028148
"1569",5265.20728423841,-1041.21051738457,11571.6250858614,6306.41780162298,2779.11024395
"1570",5265.1725403594,-1041.24535524415,11571.5904359629,6306.41789560354,2489.56221142
"1571",5265.1379381861,-1041.28005063302,11571.5559270052,6306.41798881913,2637.67391656
"1572",5265.10347715288,-1041.31460412308,11571.5215584288,6306.41808127596,2728.67739436
"1573",5265.06915667386,-1041.34901630636,11571.4873296541,6306.41817298022,3186.96040844
"1574",5265.03497615778,-1041.38328778025,11571.4532400958,6306.41826393803,3732.87235398
"1575",5265.00093501977,-1041.4174191357,11571.4192891752,6306.41835415546,3723.58270678
"1576",5264.96703268576,-1041.4514109528,11571.3854763243,6306.41844363856,3890.37167921
"1577",5264.93326860056,-1041.48526379272,11571.3518009938,6306.41853239328,4383.85545532
"1578",5264.89964222284,-1041.51897820273,11571.3182626484,6306.41862042557,4343.08806128
"1579",5264.86615300241,-1041.55255473888,11571.2848607437,6306.41870774129,4394.27631977
"1580",5264.83280037109,-1041.58599397519,11571.2515947174,6306.41879434629,4627.63947714
"1581",5264.79958375572,-1041.61929649062,11571.2184640021,6306.41888024634,4978.66088018
"1582",5264.76650258845,-1041.65246285874,11571.1854680356,6306.41896544719,5214.19942949
"1583",5264.73355631132,-1041.68549364322,11571.1526062659,6306.41904995454,5214.19942949
"1584",5264.70074438388,-1041.71838939013,11571.1198781579,6306.41913377401,5297.69283889
"1585",5264.66806627867,-1041.75115063255,11571.0872831899,6306.41921691122,4827.29379371
"1586",5264.63552146056,-1041.78377791116,11571.0548208323,6306.41929937172,4920.84128788
"1587",5264.60310937843,-1041.81627178257,11571.0224905394,6306.419381161,5128.95578283
"1588",5264.57082947652,-1041.84863280803,11570.9902917611,6306.41946228455,5157.25501179
"1589",5264.53868120358,-1041.8808615442,11570.9582239513,6306.41954274777,5267.15434355
"1590",5264.50666401732,-1041.91295853874,11570.9262865734,6306.41962255605,5036.04043107
"1591",5264.4747773917,-1041.94492432301,11570.8944791064,6306.41970171471,4935.86170693
"1592",5264.44302081284,-1041.97675941621,11570.8628010419,6306.41978022905,4580.18681267
"1593",5264.41139376028,-1042.00846434402,11570.8312518646,6306.41985810429,4204.85523765
"1594",5264.37989569935,-1042.0400396463,11570.799831045,6306.41993534566,4190.74120596
"1595",5264.34852609112,-1042.07148586718,11570.7685380494,6306.4200119583,4578.4423785
"1596",5264.31728440038,-1042.10280354696,11570.7373723477,6306.42008794734,4438.17006137
"1597",5264.28617010014,-1042.13399321771,11570.706333418,6306.42016331785,4523.38738652
"1598",5264.25518267846,-1042.16505539641,11570.6754207533,6306.42023807487,4778.40240165
"1599",5264.22432163474,-1042.19599058865,11570.6446338581,6306.42031222339,4646.4687481
"1600",5264.19358646282,-1042.22679930554,11570.6139722312,6306.42038576836,4658.59291502
"1601",5264.16297664393,-1042.25748207077,11570.5834353586,6306.4204587147,4424.08719301
"1602",5264.13249165532,-1042.28803941195,11570.5530227226,6306.42053106727,5130.91556728
"1603",5264.10213097742,-1042.3184718535,11570.5227338083,6306.42060283092,5195.26015831
"1604",5264.07189409807,-1042.34877991236,11570.4925681085,6306.42067401044,5383.6921372
"1605",5264.04178051914,-1042.37896409144,11570.4625251297,6306.42074461057,5404.23985224
"1606",5264.01178975304,-1042.40902488301,11570.4326043891,6306.42081463605,5092.75453861
"1607",5263.98192130751,-1042.43896278402,11570.402805399,6306.42088409153,4853.78726679
"1608",5263.95217467913,-1042.46877830254,11570.3731276608,6306.42095298167,4699.33563122
"1609",5263.92254936082,-1042.49847195025,11570.3435706719,6306.42102131107,4715.82421373
"1610",5263.89304484812,-1042.52804423617,11570.3141339324,6306.42108908429,4679.07431856
"1611",5263.86366064337,-1042.55749566248,11570.2848169492,6306.42115630585,4411.61107609
"1612",5263.83439626188,-1042.58682671838,11570.2556192421,6306.42122298025,4410.02293261
"1613",5263.80525122884,-1042.61603788311,11570.2265403408,6306.42128911195,4157.00654159
"1614",5263.77622506548,-1042.64512963987,11570.1975797708,6306.42135470535,4070.91233605
"1615",5263.74731728324,-1042.67410248161,11570.1687370481,6306.42141976485,3717.07069124
"1616",5263.71852739013,-1042.70295690465,11570.1400116849,6306.42148429478,3831.90126574
"1617",5263.68985489641,-1042.73169340305,11570.1114031959,6306.42154829946,3590.98109698
"1618",5263.6612993185,-1042.76031246466,11570.0829111017,6306.42161178316,3443.95695071
"1619",5263.63286018482,-1042.7888145653,11570.0545349349,6306.42167475013,3735.09602395
"1620",5263.60453703306,-1042.8172001715,11570.0262742376,6306.42173720456,3550.56322076
"1621",5263.57632939761,-1042.84546975303,11569.9981285482,6306.42179915064,3701.07479132
"1622",5263.54823680422,-1042.87362378827,11569.9700973967,6306.42186059249,3910.15815248
"1623",5263.52025877556,-1042.90166275867,11569.9421803098,6306.42192153423,4158.95039882
"1624",5263.49239483609,-1042.92958714383,11569.914376816,6306.42198197993,4386.94367897
"1625",5263.46464451596,-1042.95739741765,11569.8866864496,6306.42204193362,4526.56452178
"1626",5263.43700735643,-1042.98509404287,11569.8591087557,6306.4221013993,4439.04925221
"1627",5263.40948290737,-1043.01267747358,11569.8316432883,6306.42216038096,4222.62935191
"1628",5263.382070716,-1043.04014816652,11569.8042895985,6306.42221888252,4441.37210499
"1629",5263.35477032193,-1043.06750658597,11569.7770472298,6306.4222769079,4246.81582433
"1630",5263.32758126194,-1043.09475319903,11569.7499157229,6306.42233446097,4165.37371442
"1631",5263.30050307433,-1043.12188847125,11569.7228946199,6306.42239154558,4515.57721916
"1632",5263.27353530256,-1043.14891286299,11569.6959834681,6306.42244816555,4700.74025661
"1633",5263.24667750039,-1043.17582682425,11569.669181825,6306.42250432465,4840.36155572
"1634",5263.21992922967,-1043.20263079696,11569.6424892563,6306.42256002663,4870.15334829
"1635",5263.19329005003,-1043.22932522518,11569.6159053252,6306.42261527521,4986.94623519
"1636",5263.1667595145,-1043.25591055959,11569.5894295886,6306.42267007409,5316.19340383
"1637",5263.14033717356,-1043.28238725337,11569.5630616005,6306.42272442693,5431.60761665
"1638",5263.1140225789,-1043.30875575846,11569.5368009163,6306.42277833736,5773.27326777
"1639",5263.08781528694,-1043.33501652203,11569.5106470959,6306.42283180897,5778.22349873
"1640",5263.06171486364,-1043.3611699817,11569.484599709,6306.42288484534,6029.7536989
"1641",5263.03572088251,-1043.38721656751,11569.4586583325,6306.42293745002,5581.23987238
"1642",5263.00983291533,-1043.41315671119,11569.4328225418,6306.42298962651,5833.10122273
"1643",5262.98405052808,-1043.43899085023,11569.4070919064,6306.42304137831,6191.32772637
"1644",5262.95837328447,-1043.46471942439,11569.3814659933,6306.42309270886,6054.24402952
"1645",5262.93280074918,-1043.49034287242,11569.3559443708,6306.4231436216,6204.57149225
"1646",5262.90733249126,-1043.51586162868,11569.3305266112,6306.42319411993,6118.54862661
"1647",5262.88196808855,-1043.54127611867,11569.3052122958,6306.42324420723,5983.12880973
"1648",5262.85670712595,-1043.56658676088,11569.2800010128,6306.42329388683,5900.80496844
"1649",5262.83154918704,-1043.59179397501,11569.2548923491,6306.42334316205,5701.71097264
"1650",5262.8064938504,-1043.6168981858,11569.2298858866,6306.42339203619,5946.88284296
"1651",5262.78154069249,-1043.64189982003,11569.204981205,6306.42344051252,5716.6984639
"1652",5262.75668929063,-1043.66679930363,11569.1801778849,6306.42348859427,5668.33866871
"1653",5262.73193922611,-1043.69159705854,11569.1554755107,6306.42353628464,5660.56017955
"1654",5262.70729008836,-1043.71629349848,11569.1308736752,6306.42358358684,5432.36548894
"1655",5262.68274147342,-1043.74088903059,11569.1063719774,6306.42363050401,5270.43675708
"1656",5262.65829297637,-1043.76538406293,11569.0819700157,6306.4236770393,5115.29852281
"1657",5262.63394418792,-1043.78977900788,11569.0576673837,6306.4237231958,5338.97871977
"1658",5262.60969469696,-1043.81407427965,11569.0334636736,6306.42376897661,5114.30155713
"1659",5262.58554409301,-1043.83827029177,11569.0093584778,6306.42381438478,5091.72801618
"1660",5262.56149196927,-1043.86236745407,11568.9853513926,6306.42385942334,5427.05761402
"1661",5262.53753792649,-1043.88636616882,11568.9614420218,6306.42390409531,5413.51659882
"1662",5262.51368157156,-1043.9102668321,11568.9376299752,6306.42394840366,5476.08771898
"1663",5262.48992251075,-1043.93406984061,11568.9139148621,6306.42399235136,5465.79602311
"1664",5262.46626034654,-1043.9577755948,11568.8902962879,6306.42403594134,5703.22322003
"1665",5262.44269467981,-1043.98138449671,11568.8667738563,6306.42407917652,5920.31345736
"1666",5262.41922511195,-1044.00489694782,11568.8433471717,6306.42412205977,6085.99166305
"1667",5262.39585124774,-1044.02831334624,11568.8200158417,6306.42416459398,5953.76610797
"1668",5262.37257269894,-1044.05163408303,11568.7967794809,6306.42420678197,5826.21062691
"1669",5262.34938908306,-1044.07485954351,11568.7736377096,6306.42424862656,5435.22254332
"1670",5262.32630001722,-1044.09799011334,11568.7505901478,6306.42429013056,5319.83287088
"1671",5262.30330511535,-1044.12102618138,11568.7276364121,6306.42433129673,5323.7484881
"1672",5262.28040398991,-1044.14396813792,11568.7047761177,6306.42437212782,5006.70202302
"1673",5262.25759625382,-1044.16681637275,11568.6820088804,6306.42441262657,5161.39508661
"1674",5262.2348815231,-1044.18957127257,11568.6593343188,6306.42445279567,5173.00907507
"1675",5262.21225942023,-1044.21223321757,11568.636752058,6306.4244926378,4862.43453172
"1676",5262.18972957308,-1044.23480258256,11568.6142617287,6306.42453215564,4680.48326083
"1677",5262.16729160936,-1044.25727974246,11568.5918629612,6306.42457135182,4518.69882605
"1678",5262.14494515407,-1044.27966507489,11568.569555383,6306.42461022895,4564.29898258
"1679",5262.1226898309,-1044.30195895874,11568.5473386205,6306.42464878964,4354.4457849
"1680",5262.10052526394,-1044.32416177252,11568.5252123004,6306.42468703646,4182.55968025
"1681",5262.07845108016,-1044.34627389181,11568.5031760521,6306.42472497197,4059.28505621
"1682",5262.05646691248,-1044.36829568622,11568.4812295112,6306.42476259869,3766.51371539
"1683",5262.03457239884,-1044.39022752031,11568.459372318,6306.42479991915,3537.93855333
"1684",5262.01276717729,-1044.41206975854,11568.4376041131,6306.42483693584,3226.66674622
"1685",5261.99105088354,-1044.43382276768,11568.4159245348,6306.42487365122,2902.51118006
"1686",5261.96942315217,-1044.45548691558,11568.3943332199,6306.42491006775,2827.28302272
"1687",5261.94788361811,-1044.47706256975,11568.372829806,6306.42494618786,2902.68528636
"1688",5261.92643191894,-1044.49855009504,11568.3514139329,6306.42498201397,2729.02058151
"1689",5261.90506769776,-1044.51994985072,11568.3300852462,6306.42501754848,2370.23117064
"1690",5261.88379060237,-1044.54126219136,11568.3088433961,6306.42505279374,2740.32034789
"1691",5261.86260028084,-1044.56248747128,11568.287688033,6306.42508775212,2594.59763484
"1692",5261.84149637926,-1044.58362604669,11568.2666188052,6306.42512242595,2511.81128353
"1693",5261.82047854279,-1044.60467827476,11568.2456353603,6306.42515681755,2480.50311239
"1694",5261.79954641687,-1044.62564451235,11568.2247373461,6306.42519092922,2775.5426974
"1695",5261.77869964938,-1044.64652511385,11568.2039244126,6306.42522476323,2706.64367108
"1696",5261.75793789335,-1044.66732042849,11568.1831962152,6306.42525832184,2591.14451494
"1697",5261.73726080619,-1044.68803080111,11568.1625524135,6306.4252916073,2734.40524628
"1698",5261.71666804569,-1044.70865657614,11568.1419926675,6306.42532462183,2749.92454678
"1699",5261.69615926807,-1044.72919809956,11568.1215166357,6306.42535736763,2707.24127387
"1700",5261.67573412869,-1044.74965571821,11568.1011239756,6306.42538984689,2718.68910402
"1701",5261.6553922832,-1044.77002977859,11568.080814345,6306.42542206179,2994.23722349
"1702",5261.6351333895,-1044.79032062497,11568.060587404,6306.42545401447,3035.75226035
"1703",5261.61495711026,-1044.8105285968,11568.0404428173,6306.42548570706,3172.86529231
"1704",5261.59486311225,-1044.83065402944,11568.0203802539,6306.42551714169,2752.72325333
"1705",5261.57485106277,-1044.85069725768,11568.0003993832,6306.42554832046,2776.44015289
"1706",5261.55492062781,-1044.87065861763,11567.9804998732,6306.42557924544,3174.3681325
"1707",5261.53507147264,-1044.89053844606,11567.9606813913,6306.4256099187,2984.66571484
"1708",5261.51530326283,-1044.91033707946,11567.9409436051,6306.42564034229,3101.16361952
"1709",5261.49561566602,-1044.93005485223,11567.9212861843,6306.42567051825,3024.24847025
"1710",5261.47600835426,-1044.94969209432,11567.9017088029,6306.42570044859,2974.64200755
"1711",5261.45648100344,-1044.96924913186,11567.8822111387,6306.4257301353,2720.75640655
"1712",5261.4370332901,-1044.98872629028,11567.8627928705,6306.42575958038,2480.16221901
"1713",5261.41766488971,-1045.00812389607,11567.8434536755,6306.42578878578,2331.27392314
"1714",5261.39837547717,-1045.02744227629,11567.8241932306,6306.42581775346,2165.35740005
"1715",5261.37916472765,-1045.04668175771,11567.805011213,6306.42584648536,2234.65641338
"1716",5261.36003231824,-1045.06584266515,11567.7859073016,6306.42587498339,2369.55555826
"1717",5261.34097793015,-1045.08492531931,11567.7668811796,6306.42590324946,3076.64148383
"1718",5261.32200124814,-1045.10393003731,11567.7479325336,6306.42593128545,2882.07595265
"1719",5261.30310195775,-1045.12285713549,11567.729061051,6306.42595909324,3132.54582563
"1720",5261.28427974365,-1045.14170693104,11567.7102664183,6306.42598667469,3147.64638221
"1721",5261.26553429009,-1045.16047974154,11567.6915483217,6306.42601403163,2834.70686458
"1722",5261.24686528154,-1045.17917588436,11567.6729064474,6306.4260411659,3038.82594931
"1723",5261.22827240428,-1045.19779567502,11567.6543404836,6306.4260680793,2799.76915607
"1724",5261.2097553484,-1045.21633942524,11567.635850122,6306.42609477364,2774.41326859
"1725",5261.19131380737,-1045.23480744333,11567.6174350581,6306.4261212507,2827.50483278
"1726",5261.17294747542,-1045.25320003682,11567.5990949877,6306.42614751224,3036.25085507
"1727",5261.15465604619,-1045.27151751384,11567.5808296062,6306.42617356002,3169.3640744
"1728",5261.13643921296,-1045.28976018283,11567.5626386087,6306.42619939579,2838.66219781
"1729",5261.11829666925,-1045.30792835201,11567.5445216905,6306.42622502126,2904.69390477
"1730",5261.10022811029,-1045.32602232786,11567.5264785484,6306.42625043815,2539.49471747
"1731",5261.08223323479,-1045.34404241336,11567.508508883,6306.42627564816,2427.36208847
"1732",5261.06431174468,-1045.36198890829,11567.4906123976,6306.42630065296,2195.71381001
"1733",5261.04646334268,-1045.37986211155,11567.4727887969,6306.42632545424,1965.47196867
"1734",5261.02868773113,-1045.39766232251,11567.4550377848,6306.42635005364,1934.75570618
"1735",5261.01098461207,-1045.41538984074,11567.4373590649,6306.42637445281,1768.04161203
"1736",5260.9933536878,-1045.43304496558,11567.4197523412,6306.42639865339,1847.51606376
"1737",5260.9757946622,-1045.45062799477,11567.4022173192,6306.42642265697,1649.66058859
"1738",5260.95830724243,-1045.46813922275,11567.3847537076,6306.42644646518,1649.66058859
"1739",5260.94089113862,-1045.48557894098,11567.3673612182,6306.4264700796,1542.99917678
"1740",5260.92354606179,-1045.50294744001,11567.3500395636,6306.42649350181,1489.01261987
"1741",5260.90627172268,-1045.52024501068,11567.332788456,6306.42651673337,1448.49093722
"1742",5260.88906783185,-1045.53747194397,11567.3156076077,6306.42653977583,1594.93214559
"1743",5260.87193410013,-1045.5546285306,11567.2984967309,6306.42656263073,1845.70119285
"1744",5260.85487023981,-1045.57171505979,11567.2814555394,6306.4265852996,1965.27436713
"1745",5260.83787596626,-1045.58873181771,11567.2644837502,6306.42660778396,1919.50445152
"1746",5260.82095099758,-1045.60567908772,11567.2475810829,6306.4266300853,1887.23719131
"1747",5260.80409505287,-1045.62255715225,11567.230747258,6306.42665220512,1918.31223247
"1748",5260.78730785105,-1045.63936629385,11567.2139819959,6306.42667414489,2141.37726814
"1749",5260.77058911092,-1045.65610679516,11567.197285017,6306.42669590608,2171.76696572
"1750",5260.7539385516,-1045.67277893854,11567.1806560417,6306.42671749014,1883.79803696
"1751",5260.73735589356,-1045.68938300496,11567.1640947921,6306.42673889852,1937.21163203
"1752",5260.72084086011,-1045.70591927253,11567.1476009927,6306.42676013264,1935.38341443
"1753",5260.70439317719,-1045.72238801672,11567.1311743711,6306.42678119391,1997.83895917
"1754",5260.6880125717,-1045.73878951206,11567.1148146555,6306.42680208376,1914.51376462
"1755",5260.67169877049,-1045.75512403308,11567.0985215741,6306.42682280358,1920.28526267
"1756",5260.65545150042,-1045.77139185432,11567.0822948552,6306.42684335474,1778.16722764
"1757",5260.6392704886,-1045.78759325002,11567.0661342272,6306.42686373862,1778.16722764
"1758",5260.62315546346,-1045.80372849313,11567.05003942,6306.42688395658,1547.11826396
"1759",5260.60710615607,-1045.81979785391,11567.0340101661,6306.42690400998,1341.19582876
"1760",5260.59112229995,-1045.8358016002,11567.0180462001,6306.42692390015,1341.19582876
"1761",5260.57520362962,-1045.8517399988,11567.002147258,6306.42694362842,1307.6630516
"1762",5260.55934987966,-1045.86761331646,11566.9863130758,6306.42696319612,1256.30797805
"1763",5260.54356078468,-1045.88342181985,11566.9705433892,6306.42698260453,1338.13358098
"1764",5260.52783607961,-1045.89916577537,11566.9548379346,6306.42700185497,1575.92910351
"1765",5260.51217550057,-1045.91484544814,11566.9391964493,6306.42702094872,1680.40522304
"1766",5260.49657878619,-1045.93046110086,11566.9236186732,6306.42703988705,1705.43119331
"1767",5260.48104567738,-1045.94601299385,11566.9081043486,6306.42705867123,1824.89370086
"1768",5260.46557591605,-1045.96150138647,11566.8926532186,6306.42707730251,1976.89454075
"1769",5260.45016924428,-1045.97692653787,11566.8772650264,6306.42709578214,2220.77526865
"1770",5260.43482540423,-1045.99228870713,11566.8619395156,6306.42711411136,2124.60523283
"1771",5260.4195441384,-1046.00758815298,11566.8466764298,6306.42713229138,2304.89786845
"1772",5260.40432519043,-1046.02282513299,11566.8314755138,6306.42715032342,2345.51148599
"1773",5260.38916830626,-1046.03799990243,11566.8163365149,6306.42716820869,2655.38995453
"1774",5260.37407323399,-1046.05311271439,11566.8012591824,6306.42718594838,2632.53796059
"1775",5260.35903972274,-1046.06816382093,11566.7862432664,6306.42720354367,2781.14623251
"1776",5260.34406752188,-1046.08315347387,11566.7712885176,6306.42722099574,2957.12673484
"1777",5260.3291563809,-1046.09808192486,11566.7563946867,6306.42723830576,2993.21650353
"1778",5260.31430604962,-1046.11294942527,11566.7415615245,6306.42725547488,3066.45430306
"1779",5260.29951627897,-1046.12775622528,11566.7267887832,6306.42727250426,3545.14039599
"1780",5260.28478682203,-1046.14250257298,11566.712076217,6306.42728939501,3399.72167652
